R1,R,Z1,Z,L1,L,Energy,Entropy,Slew Rate,Rise Time,Maximum,Minimum,DTW distance
15.0,10.0,40,50,100,40,200.6321295766611,0.46046928639093515,1.5315481328866294,1.7237460209782528e-09,3.5087218284606934,-0.24562083184719086,200.76925553328527
22.0,10.0,40,50,100,40,193.27390532453137,0.39066568629173987,1.2979448983399582,2.0339846501777535e-09,3.2998948097229004,-0.00047075015027076006,194.63138773697756
33.0,10.0,40,50,100,40,182.98442228115164,0.5186788092827969,0.844367075083444,3.1266022538113573e-09,3.2958786487579346,0.0,521.3654989921062
47.0,10.0,40,50,100,40,171.37450925019948,0.5447748645024544,0.6169550823799155,4.279079750532489e-09,3.2746312618255615,0.0,562.4732656966208
68.0,10.0,40,50,100,40,155.9324402933271,0.5772952654028571,0.4420354341936931,5.9723718864655375e-09,3.2020039558410645,0.0,501.21303920555357
1e-09,15.0,40,50,100,40,221.71016667016374,0.5809461692758474,1.9016690067330984,1.3882542075685871e-09,4.266595840454102,-1.1226840019226074,405.6978247746323
10.0,15.0,40,50,100,40,206.0140502635477,0.5039815792132125,1.659259105644257,1.591071575873583e-09,3.7053213119506836,-0.4728732407093048,232.15138231840882
15.0,15.0,40,50,100,40,200.05836631753482,0.4559319473446799,1.5021502980252222,1.7574805952977098e-09,3.4850306510925293,-0.22000472247600555,201.92271103214733
22.0,15.0,40,50,100,40,192.74534679425415,0.39805055517559074,1.27281218471629,2.07414733430483e-09,3.299591064453125,-3.076183929806575e-05,199.2078727025003
33.0,15.0,40,50,100,40,182.58748468724662,0.5265355460579205,0.8331600367891129,3.168658941173182e-09,3.295530319213867,0.0,485.49153972004973
47.0,15.0,40,50,100,40,171.00614968512673,0.5434013943869446,0.6109168817511526,4.321373461529849e-09,3.2735023498535156,0.0,577.8941062275038
68.0,15.0,40,50,100,40,155.61698774035904,0.5729757796903263,0.43941359058556,6.0080071635516575e-09,3.199716329574585,0.0,495.5780667951901
1e-09,22.0,40,50,100,40,219.83002795877837,0.5742067061785373,1.8694550693223833,1.4121762236077243e-09,4.20424747467041,-1.0508543252944946,378.7103772424411
10.0,22.0,40,50,100,40,204.91187058269134,0.49883098579704943,1.6201345046459976,1.6294943366920295e-09,3.665684461593628,-0.42579925060272217,223.30387244920274
15.0,22.0,40,50,100,40,199.1616045415867,0.4430930035214795,1.4596712015395366,1.8086264887705899e-09,3.451165199279785,-0.1863485872745514,197.7369130493512
22.0,22.0,40,50,100,40,191.9996037713645,0.4065504575842632,1.2343299008560773,2.1388123208949337e-09,3.299536943435669,0.0,202.33834158882385
33.0,22.0,40,50,100,40,181.97698636868154,0.5122307998929367,0.8171570169051524,3.230713247741009e-09,3.2950568199157715,0.0,460.7693586442461
47.0,22.0,40,50,100,40,170.46677669441124,0.5458683387790325,0.6029434554517453,4.3785200355513e-09,3.271852493286133,0.0,602.4017050794326
68.0,22.0,40,50,100,40,155.21075624747027,0.5704547088293542,0.4357850047048743,6.058033139042683e-09,3.1964361667633057,0.0,495.30364057728605
1e-09,33.0,40,50,100,40,217.09377051593037,0.565180005824755,1.8227450929190339,1.4483648921924534e-09,4.107831001281738,-0.937183678150177,342.94974495909923
10.0,33.0,40,50,100,40,203.2943484664429,0.48628484859074095,1.5580587439309714,1.6944162152315887e-09,3.6032612323760986,-0.34860682487487793,211.82484553314706
15.0,33.0,40,50,100,40,197.6532928438246,0.4391614911020396,1.3952352649344684,1.892154008968513e-09,3.4090218544006348,-0.13526080548763275,203.5158546409501
22.0,33.0,40,50,100,40,190.8255882199228,0.42947513959947103,1.1692825560136855,2.2577947361160333e-09,3.2994384765625,0.0,210.43533964076798
33.0,33.0,40,50,100,40,180.94087295139616,0.5250848238741639,0.791664654928351,3.334745316170432e-09,3.2941410541534424,0.0,454.1863393788099
47.0,33.0,40,50,100,40,169.62127347142086,0.5469012634575038,0.5908668180019374,4.468011943753022e-09,3.269091844558716,0.0,593.070495290105
68.0,33.0,40,50,100,40,154.52073398591892,0.5706927358330255,0.42967255851121405,6.1442136522458365e-09,3.1911091804504395,0.0,491.6416744412261
1e-09,47.0,40,50,100,40,213.848622365731,0.5495667879028048,1.7708848354901507,1.4907801722009171e-09,3.9899959564208984,-0.7989145517349243,299.68754984928995
10.0,47.0,40,50,100,40,201.0762614190753,0.4671123744298288,1.4821867396376645,1.7811520838766741e-09,3.5225915908813477,-0.2663883864879608,205.64946310966255
15.0,47.0,40,50,100,40,196.03305645432556,0.41554510656515936,1.3335064711979527,1.9797429236532773e-09,3.36049222946167,-0.07664170861244202,193.34865595937342
22.0,47.0,40,50,100,40,189.22152378308965,0.44480012021096416,1.095849384833793,2.409090187517336e-09,3.2992568016052246,0.0,218.82562592523507
33.0,47.0,40,50,100,40,179.7216526711054,0.5301117025876243,0.7631461360827404,3.4593636463275893e-09,3.2927870750427246,0.0,534.2733743693251
47.0,47.0,40,50,100,40,168.48120765189378,0.5484718378808162,0.5754202459554825,4.587951186208773e-09,3.265225887298584,0.0,582.1540883932247
68.0,47.0,40,50,100,40,153.5954368137027,0.5668710529341737,0.422375777783113,6.250358422200103e-09,3.1840271949768066,0.0,487.6314060217688
1e-09,68.0,40,50,100,40,209.4466395874406,0.529890913075036,1.685221699016065,1.5665594630910535e-09,3.8283538818359375,-0.5999253988265991,258.85503741085023
10.0,68.0,40,50,100,40,198.0953499014504,0.4513041464409594,1.3764307012052328,1.918004297410947e-09,3.4300954341888428,-0.15744855999946594,199.3542424895022
15.0,68.0,40,50,100,40,193.31380940457166,0.3845845253017778,1.2285590933079393,2.148858784555251e-09,3.3063302040100098,-0.009446772746741772,205.65339816409136
22.0,68.0,40,50,100,40,186.87285319174407,0.45915089165623973,1.0065553297665784,2.6228066375767135e-09,3.2988064289093018,0.0,224.74364283532117
33.0,68.0,40,50,100,40,177.62670267984504,0.5296349111783965,0.7247509652441146,3.6426305401480635e-09,3.2901394367218018,0.0,464.2425607153019
47.0,68.0,40,50,100,40,166.7531535076705,0.552398777213372,0.5532703664845583,4.771627327113825e-09,3.2586560249328613,0.0,530.848697690424
68.0,68.0,40,50,100,40,152.14044424283202,0.5657265464851472,0.4112785634462499,6.419007054193385e-09,3.17275333404541,0.0,478.0948576798832
1e-09,100.0,40,50,100,40,203.5783381870715,0.5005301503626829,1.5263394410913897,1.7296283702872154e-09,3.600512742996216,-0.3547099828720093,217.71263265155918
10.0,100.0,40,50,100,40,193.78464344299573,0.406056709872262,1.2258823842262092,2.1535508087640867e-09,3.3252854347229004,-0.030178703367710114,195.0195550620259
15.0,100.0,40,50,100,40,189.42803592381097,0.4334429521922984,1.0729304951767147,2.4605508109499527e-09,3.300208806991577,-0.0008399365469813347,215.52314963953197
22.0,100.0,40,50,100,40,183.3768976666761,0.4919770190824636,0.8758178920155415,3.0143252656377022e-09,3.2974116802215576,0.0,238.53209294749666
33.0,100.0,40,50,100,40,174.6157636262069,0.5369558205292244,0.6665171806353842,3.9608881461739875e-09,3.2844412326812744,0.0,475.34216247445084
47.0,100.0,40,50,100,40,164.0322295770602,0.5556772533687251,0.5217674789238572,5.059725081841027e-09,3.2467308044433594,0.0,512.574718628215
68.0,100.0,40,50,100,40,149.98835240476183,0.569756008320648,0.39456667880024365,6.69088430890168e-09,3.154052972793579,0.0,487.87018910894267
1e-09,150.0,40,50,100,40,195.42642348824302,0.4478134296702475,1.3035645515734684,2.0252161634906273e-09,3.3471322059631348,-0.05759420990943909,198.06199375756097
10.0,150.0,40,50,100,40,187.02252191360458,0.4740177459005103,0.9881623269080312,2.671625833237929e-09,3.3008174896240234,-0.0016116953920572996,260.1585728308048
15.0,150.0,40,50,100,40,183.15202510166273,0.49670546240149865,0.8680480477687437,3.041306304168224e-09,3.298154354095459,0.0,258.064853707375
22.0,150.0,40,50,100,40,177.54042858086905,0.537976744355135,0.7323101902924862,3.6050297196404956e-09,3.291816473007202,0.0,274.8769016649453
33.0,150.0,40,50,100,40,169.51761949712818,0.5480061255331119,0.590360344097372,4.471845079696896e-09,3.270864725112915,0.0,535.3534372792956
47.0,150.0,40,50,100,40,159.69646938174265,0.562228719345688,0.4769260007224886,5.535449935630895e-09,3.2234108448028564,0.0,463.21616765027875
68.0,150.0,40,50,100,40,146.56544067292998,0.5674528148386428,0.37134168695053626,7.109355326302632e-09,3.121570110321045,0.0,497.5807862663615
1e-09,1e-09,45,50,100,40,231.28711745812325,0.5958793904123535,1.9567762988401123,1.3491577967112906e-09,4.570761203765869,-1.3766096830368042,536.4121775527874
10.0,1e-09,45,50,100,40,212.26682633823657,0.5470858807384502,1.7389676124866407,1.5181421327479042e-09,3.9415388107299805,-0.7318220138549805,291.561585626681
15.0,1e-09,45,50,100,40,205.62680447255843,0.5074727774890777,1.6211731003762673,1.628450410006968e-09,3.6956186294555664,-0.45306527614593506,238.95892683043084
22.0,1e-09,45,50,100,40,197.823226244509,0.4317907027077413,1.414830023099871,1.8659485287255922e-09,3.4069974422454834,-0.13650910556316376,192.93331475092302
33.0,1e-09,45,50,100,40,187.1857477908634,0.49274215257628673,1.040221938495283,2.537919940257029e-09,3.2984893321990967,0.0,243.89714188292604
47.0,1e-09,45,50,100,40,175.8425867137703,0.5387044633343452,0.6776474827068024,3.895830896404655e-09,3.2853012084960938,0.0,343.094085507752
68.0,1e-09,45,50,100,40,160.35036765060795,0.5687214280294928,0.4793761085966326,5.5071580595215015e-09,3.2280168533325195,0.0,446.0896498896963
1e-09,10.0,45,50,100,40,227.8945032685442,0.5900008144563095,1.9105680117328696,1.3817880252300158e-09,4.4587602615356445,-1.2833536863327026,481.87070949203587
10.0,10.0,45,50,100,40,210.40415276729618,0.5336439352620908,1.698169940822266,1.554614727617716e-09,3.874291181564331,-0.6459983587265015,279.00189414301155
15.0,10.0,45,50,100,40,204.13943957464653,0.49825720899054415,1.5655531496854431,1.6863049335185065e-09,3.638063430786133,-0.38894543051719666,225.74553450492598
22.0,10.0,45,50,100,40,196.5808849035966,0.414441770239145,1.3632150905956808,1.936598280207128e-09,3.3720483779907227,-0.09408660978078842,190.8975765559291
33.0,10.0,45,50,100,40,186.37516063790827,0.48638067706207133,0.9990688396197137,2.6424605545748892e-09,3.2980968952178955,0.0,246.57800910990403
47.0,10.0,45,50,100,40,175.0933478206207,0.5352992812051205,0.6652698772861848,3.968314349011669e-09,3.283506393432617,0.0,460.06575292945024
68.0,10.0,45,50,100,40,159.6736183273606,0.5631856251426309,0.47372732886993146,5.572826052272887e-09,3.2236905097961426,0.0,442.5651064478496
1e-09,15.0,45,50,100,40,226.2520411022706,0.5843540533859597,1.887855202310973,1.3984123341495188e-09,4.40594482421875,-1.2315523624420166,459.01075972409393
10.0,15.0,45,50,100,40,209.48056089764577,0.5206063259579997,1.6742067222076802,1.5768662047413019e-09,3.8405184745788574,-0.6057135462760925,270.0047748130734
15.0,15.0,45,50,100,40,203.3948476309888,0.49073509068352217,1.5392978880888544,1.7150676424806532e-09,3.6087987422943115,-0.3596594035625458,226.78937087581807
22.0,15.0,45,50,100,40,196.01060330387554,0.40698740847865306,1.3410036032387684,1.9686747996977175e-09,3.356048583984375,-0.07510358095169067,190.5457341220727
33.0,15.0,45,50,100,40,185.86344197046856,0.4830378843147577,0.9754906003645882,2.706330536668732e-09,3.2978973388671875,0.0,240.74652363489122
47.0,15.0,45,50,100,40,174.6992523976587,0.5338300313381041,0.6588872686735859,4.006755215220073e-09,3.282592296600342,0.0,448.42432742815294
68.0,15.0,45,50,100,40,159.34641339754307,0.5635014271497324,0.47062749215503014,5.609532048183775e-09,3.2215261459350586,0.0,442.5100917194844
1e-09,22.0,45,50,100,40,224.08157462905365,0.5792231768690341,1.8582909190728092,1.4206602275800942e-09,4.339176654815674,-1.1591742038726807,426.1995606554348
10.0,22.0,45,50,100,40,208.23601687425253,0.5169054506165585,1.638247666148891,1.6114779557147039e-09,3.7930824756622314,-0.5535539984703064,259.5634862760772
15.0,22.0,45,50,100,40,202.36453224242723,0.48535217780649187,1.5009251542114863,1.7589151548245777e-09,3.57012677192688,-0.31844595074653625,218.04172240808617
22.0,22.0,45,50,100,40,195.17932514645508,0.4036654502210646,1.3093474614570042,2.0162715228105176e-09,3.336618423461914,-0.04954823851585388,191.92137721761287
33.0,22.0,45,50,100,40,185.16450950301078,0.48692748949513914,0.943484388302147,2.7981385094784955e-09,3.297590732574463,0.0,241.86357353152368
47.0,22.0,45,50,100,40,174.06607355496817,0.5352952174677922,0.6502538207215735,4.059953076585456e-09,3.281236171722412,0.0,440.276090240278
68.0,22.0,45,50,100,40,158.86348592175636,0.5640672819354248,0.46632324864473806,5.6613089904321866e-09,3.218426465988159,0.0,446.2290954940879
1e-09,33.0,45,50,100,40,220.8178671025962,0.5704054634001927,1.8184554277567606,1.4517815282702273e-09,4.23643159866333,-1.0451446771621704,383.3006324539015
10.0,33.0,45,50,100,40,206.38417197460512,0.5126394338364707,1.581097624533825,1.6697261187640983e-09,3.7185330390930176,-0.47657114267349243,245.67236571075236
15.0,33.0,45,50,100,40,200.77411022612068,0.46535816115701856,1.4395582097109025,1.8338959704381628e-09,3.5179460048675537,-0.25780487060546875,215.1402617257824
22.0,33.0,45,50,100,40,193.77361581973673,0.38397872306805747,1.254599956429945,2.104256409758144e-09,3.3066742420196533,-0.01385342888534069,203.16279009979397
33.0,33.0,45,50,100,40,184.024827376561,0.4949655443578209,0.8996020790813462,2.934630834441723e-09,3.297013759613037,0.0,248.9887531689516
47.0,33.0,45,50,100,40,173.12713396222534,0.5383909617837545,0.6364599140150671,4.147943871823328e-09,3.278917074203491,0.0,463.72752179166355
68.0,33.0,45,50,100,40,158.09020226242865,0.5603828645257847,0.45975335716474064,5.742209293001475e-09,3.2133827209472656,0.0,444.083091857134
1e-09,47.0,45,50,100,40,217.11738895646704,0.5589203583724287,1.7704973968010238,1.4911064002522757e-09,4.109755516052246,-0.9016924500465393,338.9143616845472
10.0,47.0,45,50,100,40,204.07533440902625,0.49152471334945186,1.5114322452858935,1.7466876257497292e-09,3.6292781829833984,-0.38304874300956726,229.35404409300128
15.0,47.0,45,50,100,40,198.76048895639542,0.4577913505109324,1.3752440279319291,1.9196593087337316e-09,3.456787586212158,-0.18618513643741608,209.23574882722286
22.0,47.0,45,50,100,40,192.19166347284045,0.39377448547875177,1.1790949232690782,2.2390054845461597e-09,3.300018072128296,-0.0006553279235959053,205.9274750855214
33.0,47.0,45,50,100,40,182.6030882057239,0.5045245836090372,0.8548276400053333,3.0883418790524003e-09,3.296088218688965,0.0,291.4021355087143
47.0,47.0,45,50,100,40,171.88855849781248,0.5403826185013217,0.6182873608221936,4.26985923905892e-09,3.275646686553955,0.0,452.581734873082
68.0,47.0,45,50,100,40,157.14782364284474,0.5586396516702862,0.4507360060180942,5.857086997159087e-09,3.2066397666931152,0.0,442.88947145322527
1e-09,68.0,45,50,100,40,212.12667888903525,0.5465014997353246,1.6860606568075833,1.565779967251369e-09,3.928825616836548,-0.7060372233390808,300.34720571616674
10.0,68.0,45,50,100,40,200.71883000127855,0.4848366200093426,1.4050422587559028,1.878947044865108e-09,3.5206027030944824,-0.25710994005203247,219.2976881430357
15.0,68.0,45,50,100,40,195.89160160649044,0.43112929634066394,1.284810007716332,2.054778515223766e-09,3.3786447048187256,-0.08908754587173462,200.28795440553733
22.0,68.0,45,50,100,40,189.7090555758041,0.4228653232669993,1.0817327621405772,2.4405288370631017e-09,3.2996628284454346,-0.00030359780066646636,216.49124130753052
33.0,68.0,45,50,100,40,180.43473914985952,0.509853858212477,0.7895791890275706,3.343553169443801e-09,3.294233798980713,0.0,260.7180626191179
47.0,68.0,45,50,100,40,170.09887187668937,0.5443806605131933,0.5923395577890797,4.45690308081712e-09,3.2700233459472656,0.0,413.8857650956017
68.0,68.0,45,50,100,40,155.54400079054176,0.5613727517830877,0.43790630668275965,6.028686866829124e-09,3.1958706378936768,0.0,443.3261397676279
1e-09,100.0,45,50,100,40,205.69675029946666,0.5209645691378789,1.537072345766036,1.7175509059622653e-09,3.683246612548828,-0.4454866945743561,243.33825215897946
10.0,100.0,45,50,100,40,195.99366396505502,0.4474531027771484,1.2722843258727237,2.0750078785959196e-09,3.3832943439483643,-0.10014212876558304,208.01281781945679
15.0,100.0,45,50,100,40,191.6551468639227,0.39067282940922754,1.125526761576122,2.34556839528462e-09,3.305955410003662,-0.007219869643449783,206.56949383902284
22.0,100.0,45,50,100,40,185.77922844542627,0.47041661251856437,0.9429275482588662,2.7997909329033925e-09,3.2988827228546143,0.0,240.29355186712627
33.0,100.0,45,50,100,40,176.943700580523,0.5354295233932825,0.717161716451351,3.6811780933639474e-09,3.2898666858673096,0.0,333.098205743436
47.0,100.0,45,50,100,40,167.16799677851668,0.5523745971486145,0.5549412238090112,4.757260565145153e-09,3.2594587802886963,0.0,374.49675278931454
68.0,100.0,45,50,100,40,153.17125701130863,0.561180056450109,0.4182488202205759,6.312032150162951e-09,3.178051710128784,0.0,457.11480665832846
1e-09,150.0,45,50,100,40,196.9917207134131,0.4703645136604039,1.3253778180711258,1.991884852760019e-09,3.407379150390625,-0.1199050098657608,211.87695860454204
10.0,150.0,45,50,100,40,188.99471854183503,0.44518978573347645,1.0476267737671197,2.5199814152390627e-09,3.3022408485412598,-0.0031598361674696207,230.65814408201385
15.0,150.0,45,50,100,40,185.0849855600245,0.48196266353045575,0.9136048625267451,2.8896518706113122e-09,3.299576759338379,-0.0007350657833740115,248.0697287678771
22.0,150.0,45,50,100,40,179.67028043130995,0.5197001928898066,0.7732171404420771,3.4143061009881557e-09,3.2948031425476074,0.0,268.59179548325505
33.0,150.0,45,50,100,40,171.7137791956702,0.5430197248375691,0.6237071706943156,4.232755568708841e-09,3.278146505355835,0.0,448.5843797758448
47.0,150.0,45,50,100,40,162.42657352449896,0.5588674801986317,0.502329711858294,5.255512341154802e-09,3.237757682800293,0.0,396.5248639114545
68.0,150.0,45,50,100,40,149.45206316951953,0.5661802775272996,0.3910537803262458,6.750989589711976e-09,3.1462905406951904,0.0,475.68201146688165
1e-09,1e-09,50,50,100,40,237.66909862388275,0.5990640307888663,1.936618208215285,1.3632010629668328e-09,4.71107816696167,-1.5102508068084717,596.5237050849804
10.0,1e-09,50,50,100,40,216.11410261357378,0.5592865610136044,1.7434386560055095,1.5142488615278569e-09,4.074689865112305,-0.8549679517745972,335.8861637081062
15.0,1e-09,50,50,100,40,208.97547869935806,0.5306532957684984,1.6351573970687558,1.6145234732341743e-09,3.8184123039245605,-0.5866039395332336,275.18413362524865
22.0,1e-09,50,50,100,40,200.85926166757417,0.4617488477515221,1.4558097640146277,1.8134237489380334e-09,3.5255091190338135,-0.26593220233917236,213.7985714428633
33.0,1e-09,50,50,100,40,190.31269005154172,0.4420499286403149,1.1478066721607627,2.300038903790445e-09,3.2993226051330566,0.0,228.05474951011178
47.0,1e-09,50,50,100,40,178.77053437587165,0.5356091693336171,0.7340411362511403,3.5965286815979836e-09,3.2908406257629395,0.0,309.8137786923067
68.0,1e-09,50,50,100,40,163.4969635233574,0.5724404045741929,0.5144905198784766,5.131289883871079e-09,3.2438974380493164,0.0,428.4557379366541
1e-09,10.0,50,50,100,40,233.37632626407867,0.591383689822728,1.892664428909953,1.3948589933189908e-09,4.595485210418701,-1.3984440565109253,530.848413389232
10.0,10.0,50,50,100,40,213.9408934453968,0.5474153705746848,1.702037888529644,1.5510818048126075e-09,3.9942615032196045,-0.7712586522102356,314.0288981407221
15.0,10.0,50,50,100,40,207.34262307087192,0.5189974103006011,1.5835777064146597,1.6671111176332233e-09,3.749936819076538,-0.5167672038078308,259.2131227870673
22.0,10.0,50,50,100,40,199.6505858414821,0.4512415737570039,1.4039851160131012,1.880361814302428e-09,3.4811792373657227,-0.21418768167495728,207.69224904084524
33.0,10.0,50,50,100,40,189.23489619737666,0.4548612065343277,1.0982842478047872,2.403749307409936e-09,3.2991294860839844,0.0,234.6908629553972
47.0,10.0,50,50,100,40,177.8612954694836,0.5325390801685782,0.7195045651390616,3.6691914518843343e-09,3.2894539833068848,0.0,436.77978785191254
68.0,10.0,50,50,100,40,162.6740413485095,0.5709587755234089,0.5066925759506973,5.210259880059659e-09,3.2400450706481934,0.0,423.2471501566991
1e-09,15.0,50,50,100,40,231.3311853185951,0.5880836485047811,1.8732017901107376,1.4093516320224803e-09,4.539369583129883,-1.340193748474121,506.8021843898512
10.0,15.0,50,50,100,40,212.87651463808288,0.543639950211279,1.679960620644366,1.5714654067232842e-09,3.9544856548309326,-0.7312517166137695,301.7131773860353
15.0,15.0,50,50,100,40,206.4508066723647,0.5174340124399054,1.559175827741311,1.6932022373797424e-09,3.719694137573242,-0.4818951487541199,258.93701049383833
22.0,15.0,50,50,100,40,198.94721958735317,0.4425868237209274,1.3813165615066059,1.9112201167852098e-09,3.460167169570923,-0.19026818871498108,204.01093648978264
33.0,15.0,50,50,100,40,188.68982465392037,0.4616093931055469,1.0764329885885868,2.452544680427858e-09,3.2990407943725586,0.0,229.47210253583899
47.0,15.0,50,50,100,40,177.41413671501505,0.5346935525001356,0.7114414408646192,3.7107762471519666e-09,3.288731575012207,0.0,411.51595088904054
68.0,15.0,50,50,100,40,162.28960930675385,0.5620950009892173,0.5027617165244955,5.250996472543418e-09,3.237867593765259,0.0,426.5691207954899
1e-09,22.0,50,50,100,40,228.69568283567787,0.5849172317172049,1.8480146824335029,1.428560078604784e-09,4.4626007080078125,-1.2676634788513184,472.92925047666694
10.0,22.0,50,50,100,40,211.49091367078654,0.5422173779998988,1.6452797695473638,1.6045903249185976e-09,3.899348258972168,-0.675106406211853,291.66050479770144
15.0,22.0,50,50,100,40,205.33001077183144,0.5050393150018101,1.5243025073452388,1.7319396821027909e-09,3.6796889305114746,-0.4344674050807953,242.13333403450358
22.0,22.0,50,50,100,40,198.03135842266784,0.4443748471086279,1.352466012851227,1.951989902085919e-09,3.4342434406280518,-0.15812818706035614,203.0529021221986
33.0,22.0,50,50,100,40,187.85027577905566,0.4677891339858999,1.0485794994836746,2.5176917928492287e-09,3.2988929748535156,0.0,237.81590657973473
47.0,22.0,50,50,100,40,176.7334651958663,0.530338915499097,0.7001450180227928,3.770647411668158e-09,3.2877137660980225,0.0,412.27527750882376
68.0,22.0,50,50,100,40,161.7214877569495,0.5609077674984702,0.4970331923189256,5.311516495876237e-09,3.235178232192993,0.0,430.3540489480742
1e-09,33.0,50,50,100,40,224.83976636067382,0.5764541178664219,1.8118552294779635,1.4570700556250532e-09,4.346060752868652,-1.1513575315475464,433.07961064696195
10.0,33.0,50,50,100,40,209.2543667231439,0.5323001275794222,1.5926546928365282,1.657609783133934e-09,3.816530227661133,-0.5891580581665039,274.71674661326495
15.0,33.0,50,50,100,40,203.5688027035576,0.5032591865464352,1.4667089222790268,1.799948142333429e-09,3.61820650100708,-0.36461594700813293,232.67033733173045
22.0,33.0,50,50,100,40,196.60214434225054,0.4244929576958181,1.3045656330056987,2.0236620781719364e-09,3.3955438137054443,-0.10948006808757782,204.16204159950132
33.0,33.0,50,50,100,40,186.6650620740984,0.4767210047256799,1.0024230253393218,2.6336186752158406e-09,3.298593521118164,0.0,238.34734970528862
47.0,33.0,50,50,100,40,175.82439681973483,0.534812323630088,0.6826309645271953,3.867389756965566e-09,3.285856246948242,0.0,431.9199365284579
68.0,33.0,50,50,100,40,160.89875032321288,0.5563292024425219,0.488568912933757,5.403536594555999e-09,3.2305397987365723,0.0,436.95476701232127
1e-09,47.0,50,50,100,40,220.5692908319179,0.5637589242186947,1.7640093736073652,1.4965906868177523e-09,4.205754280090332,-1.005804419517517,368.89272441865563
10.0,47.0,50,50,100,40,206.76137069131073,0.5200079354626336,1.5269834676116942,1.7288988754600852e-09,3.726297616958618,-0.48502659797668457,259.4500820438177
15.0,47.0,50,50,100,40,201.37673573117354,0.4866214476893763,1.4021693898227758,1.882796771318533e-09,3.5474319458007812,-0.2848891317844391,227.97260567121802
22.0,47.0,50,50,100,40,194.7824301851142,0.40900176475159844,1.2346330586642247,2.1382871465115887e-09,3.351675510406494,-0.06334731727838516,198.5894535373311
33.0,47.0,50,50,100,40,185.09570054447977,0.49181966054846493,0.9388071104456616,2.812079255286812e-09,3.2980589866638184,0.0,249.69301942619313
47.0,47.0,50,50,100,40,174.3958932820533,0.5427955155078145,0.661168501432446,3.9929306890457456e-09,3.283153533935547,0.0,418.7644429760402
68.0,47.0,50,50,100,40,159.78207557054702,0.5605870116899541,0.47834113154843594,5.519073786220448e-09,3.2242679595947266,0.0,439.86470537335015
1e-09,68.0,50,50,100,40,214.8960760450791,0.553803924849065,1.678894572162746,1.5724632408568461e-09,4.010002613067627,-0.8001794219017029,318.55547026006536
10.0,68.0,50,50,100,40,203.24176830399665,0.5079483053549199,1.4254295516869426,1.8520732903815966e-09,3.6048355102539062,-0.34731125831604004,234.62699856050006
15.0,68.0,50,50,100,40,198.31939823689027,0.47359614526285754,1.31809447364072,2.002891335025503e-09,3.455472946166992,-0.17008613049983978,211.80115060886754
22.0,68.0,50,50,100,40,192.10231982924597,0.3753464081125605,1.1339893640194956,2.3280641633554274e-09,3.3108794689178467,-0.01390792429447174,198.5956948534059
33.0,68.0,50,50,100,40,182.96984194421384,0.49594034700363027,0.8652214144211354,3.0512420936394134e-09,3.2968177795410156,0.0,249.86864822002886
47.0,68.0,50,50,100,40,172.36696692179976,0.5495447256506956,0.6311906183400882,4.182571672156187e-09,3.2781765460968018,0.0,352.95379222573735
68.0,68.0,50,50,100,40,158.10076092748204,0.5625055769994265,0.4628556628598878,5.7037219414968265e-09,3.2140798568725586,0.0,443.80310242329597
1e-09,100.0,50,50,100,40,207.75891584889905,0.532388775388741,1.538435006055947,1.7160295947555895e-09,3.759220838546753,-0.5254912972450256,263.50406286697523
10.0,100.0,50,50,100,40,198.04650719379424,0.47499543749054246,1.3011057867999487,2.029043315911339e-09,3.4495394229888916,-0.16905540227890015,222.17977693447517
15.0,100.0,50,50,100,40,193.62815351087193,0.43682776434742293,1.1678241726882717,2.260614278879717e-09,3.349895477294922,-0.054668571799993515,212.10944165859786
22.0,100.0,50,50,100,40,187.9894000467175,0.42487711452682614,1.003521808841538,2.6307350540269833e-09,3.2998251914978027,-0.0006285612471401691,218.834030816413
33.0,100.0,50,50,100,40,179.22809547599172,0.5217491490744889,0.7656012143337649,3.448270392697011e-09,3.2935917377471924,0.0,288.3215536455702
47.0,100.0,50,50,100,40,169.13060107981437,0.5519581936747175,0.586134727422109,4.504083918745161e-09,3.2686996459960938,0.0,379.57518700464067
68.0,100.0,50,50,100,40,155.53854382233112,0.5656955125462607,0.44012460849361007,5.9983012743499624e-09,3.196748733520508,0.0,449.335146550297
1e-09,150.0,50,50,100,40,198.49073851219146,0.4918034692802857,1.3383849129441285,1.972526718186495e-09,3.4640159606933594,-0.18157434463500977,223.28875223974674
10.0,150.0,50,50,100,40,190.52463073876424,0.4330251937144586,1.0836372122802251,2.4362397028105237e-09,3.3100452423095703,-0.01182106975466013,240.71606678280205
15.0,150.0,50,50,100,40,186.70951362764754,0.4679633293074309,0.9581767670157869,2.75523274084614e-09,3.3007378578186035,-0.0018656379543244839,247.3434858376803
22.0,150.0,50,50,100,40,181.57970771426335,0.49456051681645474,0.8157300320677031,3.2363648464776487e-09,3.2970380783081055,0.0,252.81245554843957
33.0,150.0,50,50,100,40,173.5643877509574,0.5443059967570213,0.6560628439991225,4.024004749160174e-09,3.2836413383483887,0.0,387.5426835989826
47.0,150.0,50,50,100,40,164.37593330920208,0.5574648403830877,0.5257782383422684,5.021128315092847e-09,3.2485523223876953,0.0,353.4863105319567
68.0,150.0,50,50,100,40,151.50033050304046,0.5648461541763488,0.4081429172171907,6.46832246410181e-09,3.1654632091522217,0.0,473.97862301569296
